event_id,timestamp,user_id,department,role,action,resource,method,status_code,source_ip,source_country,source_city,user_agent,session_id,data_transferred_bytes,hour,is_failed_login,Z_bytes,Z_failed,geo_risk,time_risk,risk_score
cc998507-fd1d-4e9c-ae6d-fe75b27cf6f6,2026-08-05 01:13:33+00:00,user_0028,HR,employee,files/download,/api/v1/files/download,DELETE,200,192.168.2.98,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,d7586b47-ab6,45886799,1,0,12.880542701054665,-0.317953608151654,0.0,1.5,14.38446641388883
b8be936d-c22d-44c2-b4d9-38c62f035c6d,2026-08-05 02:31:15+00:00,user_0037,HR,manager,slack,/api/v1/files/upload,PUT,403,192.168.9.64,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,75613969-788,4526,2,1,-0.10759744927658754,3.1443815056766766,0.0,1.5,4.646221903224938
02cedb16-bcf7-4b5d-ab6a-c87c0bfa957e,2026-08-05 02:33:15+00:00,user_0042,Sales,employee,docker,/api/v1/import,PUT,401,64.211.194.45,TR,Almaty,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,7d5de79a-af5,4280,2,1,-0.10766708581087567,3.1443815056766766,2.0,1.5,6.646224285490233
711f4700-e553-48a1-8641-f45d7def2233,2026-08-05 03:05:10+00:00,user_0013,HR,manager,figma,/api/v1/settings,DELETE,200,84.197.2.152,US,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,21d47f9c-158,1603,3,0,-0.10842487850310861,-0.317953608151654,2.0,1.5,3.835932212231976
907af45e-390c-4f34-9afe-a10b834e25dc,2026-08-05 03:37:06+00:00,user_0025,IT,intern,github,/api/v1/calendar,PUT,401,56.8.2.161,TR,Almaty,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,89e9c868-5db,1871,3,1,-0.10834901431128252,3.1443815056766766,2.0,1.5,6.646247695611988
ad132fec-9e11-49e4-9712-b96dd24c30b0,2026-08-05 22:16:44+00:00,user_0008,HR,employee,login,/api/v1/login,GET,401,10.6.12.96,RU,Moscow,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,48bdeeb8-7e6,1237,22,1,-0.10852848407851289,3.1443815056766766,2.0,0.0,5.146253881220952
4d70f291-3754-48d5-ab70-7eb294789ca4,2026-08-05 22:53:07+00:00,user_0008,HR,employee,files/download,/api/v1/files/download,POST,401,192.168.5.192,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,1461b7b3-7b8,40660275,22,1,11.401042628966477,3.1443815056766766,0.0,0.0,11.826703178855567
12a54ad3-093b-4251-b28d-0f215433c7c1,2026-08-05 23:05:49+00:00,user_0032,Engineering,manager,files/download,/api/v1/files/download,POST,401,192.168.6.170,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,04fd511c-572,1965825,23,1,0.44759793715739615,3.1443815056766766,0.0,0.0,3.1760791814104823
df964b5d-6b0c-428a-83cd-b9dffd6d0006,2026-08-05 23:56:01+00:00,user_0011,Finance,manager,github,/api/v1/files/download,POST,401,192.168.9.236,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,5b07677f-17c,783,23,1,-0.10865700028406902,3.1443815056766766,0.0,0.0,3.1462583169460605
a7135d62-eebb-46fc-a458-6e9f6df9ea18,2026-08-05 23:57:02+00:00,user_0046,Marketing,admin,confluence,/api/v1/dashboard,PUT,401,192.168.1.238,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,72e62e35-8cf,481,23,1,-0.10874248903754467,3.1443815056766766,0.0,0.0,3.1462612704865447
fb01af2c-367f-4de9-8423-be394c14c865,2026-08-06 00:25:20+00:00,user_0005,Finance,admin,github,/api/v1/login,GET,401,192.168.7.72,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,44a4cefd-282,3942,0,1,-0.10776276527668618,3.1443815056766766,0.0,1.5,4.646227561194772
d0995b26-f639-4710-b210-e4dd8707062e,2026-08-06 00:27:25+00:00,user_0004,Marketing,admin,github,/api/v1/dashboard,DELETE,401,192.168.10.227,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,56d655ca-6fa,4703,0,1,-0.10754734494094122,3.1443815056766766,0.0,1.5,4.646220190108341
c2588d44-9089-4017-960d-df4574e09b43,2026-08-06 01:27:57+00:00,user_0007,HR,admin,login,/api/v1/login,POST,403,202.41.17.212,RU,Berlin,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,53ec179f-c4a,4475,1,1,-0.10761188611906192,3.1443815056766766,2.0,1.5,6.64622239698271
e532c89c-987e-4393-bd49-6e29b064698a,2026-08-06 02:20:50+00:00,user_0050,HR,employee,settings,/api/v1/settings,PUT,401,192.168.10.180,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,f1b8825f-29c,4422,2,1,-0.10762688911222155,3.1443815056766766,0.0,1.5,4.646222910173641
dd806aeb-2086-49b2-99ad-002b4ee883dd,2026-08-06 02:31:50+00:00,user_0016,IT,admin,gmail,/api/v1/reports,DELETE,401,202.243.217.71,US,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,5cc791ee-d90,3696,2,1,-0.1078324018109743,3.1443815056766766,2.0,1.5,6.646229947114776
c13df52e-0682-4809-a134-f2b8be2af3f2,2026-08-06 03:10:10+00:00,user_0022,Finance,intern,pagerduty,/api/v1/import,GET,401,203.44.111.114,KZ,Dubai,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,2f74b8da-b91,785,3,1,-0.10865643413338374,3.1443815056766766,2.0,1.5,6.646258297393922
ec3d03f7-0347-4949-93f6-ebebb1cbab5d,2026-08-06 03:10:44+00:00,user_0040,IT,intern,login,/api/v1/login,PUT,403,10.110.173.180,RU,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,bd7981a0-146,2088,3,1,-0.1082875869619308,3.1443815056766766,2.0,1.5,6.646245580804456
ee5a28f2-dfe1-4e92-933d-2538112ca45e,2026-08-06 04:08:56+00:00,user_0028,HR,employee,api,/api/v1/users,POST,403,192.168.3.202,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,7467d99f-c18,4647,4,1,-0.10756319716012876,3.1443815056766766,0.0,1.5,4.646220732025144
cfac72cc-99ce-43fc-a3c3-9e637ffbb554,2026-08-06 04:50:43+00:00,user_0038,Sales,intern,files/download,/api/v1/files/download,PUT,200,192.168.8.116,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,b8d3b83e-fb3,47754857,4,0,13.409343859466052,-0.317953608151654,0.0,1.5,14.913112883977998
6d4d83d5-7fc9-4cb0-b606-ca6333d4f1dd,2026-08-06 05:06:30+00:00,user_0005,Finance,admin,slack,/api/v1/admin/users,GET,403,192.168.6.42,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,b0f2ce07-08e,874,5,1,-0.10863124042788927,3.1443815056766766,0.0,1.5,4.64625742742682
8cc494fe-3d53-4184-a073-5d95baee9b46,2026-08-06 05:23:45+00:00,user_0004,Marketing,admin,login,/api/v1/login,DELETE,403,10.93.137.135,RU,Moscow,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,75db16d5-a85,3856,5,1,-0.10778710975615276,3.1443815056766766,2.0,1.5,6.646228395121865
9d242d9d-9541-4b4c-b590-ea107499739f,2026-08-06 05:31:43+00:00,user_0047,IT,employee,login,/api/v1/login,GET,401,52.136.245.232,RU,Berlin,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,390fb226-369,783,5,1,-0.10865700028406902,3.1443815056766766,2.0,1.5,6.64625831694606
7669abdd-478d-4362-a876-33beb930b16a,2026-08-06 06:28:03+00:00,user_0033,Engineering,intern,settings,/api/v1/settings,POST,403,192.168.3.50,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,61cf71e1-d29,4230,6,1,-0.1076812395780074,3.1443815056766766,0.0,0.0,3.146224769878748
344d06a2-d462-485f-a5f7-fc2632763b7f,2026-08-06 22:28:47+00:00,user_0033,Engineering,intern,gmail,/api/v1/users,GET,401,192.168.5.142,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,757c76cf-b85,2539,22,1,-0.10815991998240258,3.1443815056766766,0.0,0.0,3.1462411893451723
6a6170e5-781f-47cc-b362-a805835daf5b,2026-08-06 23:01:41+00:00,user_0028,HR,employee,admin,/api/v1/admin/users,DELETE,401,192.168.2.98,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,f2431ad6-10b,2333,23,1,-0.10821823350298532,3.1443815056766766,0.0,0.0,3.1462431945582385
38f1ac55-fd2a-4c0c-ae88-52f22357c4b2,2026-08-06 23:07:54+00:00,user_0042,Sales,employee,search,/api/v1/files/upload,POST,401,192.168.8.236,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,6b9a414c-a77,189,23,1,-0.108825147037594,3.1443815056766766,0.0,0.0,3.146264128433797
1dcbbe7e-21a9-4186-ba06-25bfa1c66fbe,2026-08-06 23:14:07+00:00,user_0012,HR,admin,login,/api/v1/login,GET,401,108.42.93.38,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,63ff4634-d9e,3928,23,1,-0.10776672833148307,3.1443815056766766,0.0,0.0,3.146227696937524
868cc838-2ce8-4a6f-8f3d-d25fa1be53e9,2026-08-06 23:34:18+00:00,user_0043,Marketing,admin,slack,/api/v1/calendar,PUT,403,192.168.8.47,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,57db474a-de8,3826,23,1,-0.10779560201643179,3.1443815056766766,0.0,0.0,3.1462286860709296
868250ae-ba9c-41b6-899f-d38a497499a3,2026-08-07 01:06:06+00:00,user_0028,HR,employee,github,/api/v1/reports,POST,401,192.168.4.69,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,45459aec-217,118,1,1,-0.10884524538692106,3.1443815056766766,0.0,1.5,4.64626482367344
4d607d9f-acc8-4287-b4e8-b9fb5ea4d417,2026-08-07 01:57:16+00:00,user_0024,HR,employee,drive,/api/v1/reports,DELETE,200,114.70.193.126,US,Moscow,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,4cb1cfcd-2ee,1558,1,0,-0.10843761689352717,-0.317953608151654,2.0,1.5,3.8359363238683826
92b7593d-1792-4273-a38d-3098065fb8d1,2026-08-07 02:15:17+00:00,user_0041,Finance,intern,gmail,/api/v1/reports,GET,403,192.168.10.230,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,f3ed29c1-fc0,2244,2,1,-0.1082434272084798,3.1443815056766766,0.0,1.5,4.646244061222104
84a9b07f-1d40-434c-919a-eec3531a19d7,2026-08-07 03:16:20+00:00,user_0044,Finance,intern,login,/api/v1/login,POST,403,10.24.173.246,RU,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,ff3009a6-311,310,3,1,-0.10879089492113521,3.1443815056766766,2.0,1.5,6.646262943884262
aa4a40a1-92b4-4201-847f-243b5cb89a77,2026-08-07 04:17:17+00:00,user_0012,HR,admin,slack,/api/v1/export,PUT,401,192.168.8.209,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,c3483a28-b17,1060,4,1,-0.10857858841415922,3.1443815056766766,0.0,1.5,4.646255609943912
a836e7d5-3d09-46ec-9b9a-bddfccb6dbb4,2026-08-07 04:29:21+00:00,user_0014,Finance,admin,admin,/api/v1/admin/users,PUT,401,192.168.4.151,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,15a681fe-12f,2500,4,1,-0.10817095992076534,3.1443815056766766,0.0,1.5,4.646241568890047
aa143a51-3a0a-4201-a9f6-5bc8f396eedc,2026-08-07 04:48:03+00:00,user_0047,IT,employee,login,/api/v1/login,POST,401,10.41.212.12,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,d6bdd802-196,1452,4,1,-0.10846762287984645,3.1443815056766766,2.0,1.5,6.646251782431713
b139d455-d679-47ec-96cd-ad6ff206e9b1,2026-08-07 04:54:40+00:00,user_0031,Engineering,employee,login,/api/v1/login,PUT,403,52.196.209.21,IN,Beijing,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,7d39897d-b85,2046,4,1,-0.10829947612632146,3.1443815056766766,2.0,1.5,6.646245990028555
e43ec08e-98fc-45f7-b22f-843af392fb8e,2026-08-07 05:10:19+00:00,user_0009,IT,admin,figma,/api/v1/payroll,POST,200,200.123.137.164,RU,Berlin,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,362ac751-3e5,681,5,0,-0.10868587396901776,-0.317953608151654,2.0,1.5,3.8360165414634593
415c1472-0e4f-4c83-818a-991977a5a238,2026-08-07 05:23:48+00:00,user_0012,HR,admin,api,/api/v1/settings,GET,401,192.168.8.209,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,833b29dd-01a,2064,5,1,-0.10829438077015403,3.1443815056766766,0.0,1.5,4.646245814641302
efdc8d9b-c357-4976-a448-7ffbc3dfb34a,2026-08-07 05:55:26+00:00,user_0006,Engineering,admin,login,/api/v1/login,POST,403,10.203.100.66,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,d21e20f3-876,1503,5,1,-0.10845318603737207,3.1443815056766766,2.0,1.5,6.646251284751932
d4f2f1df-f74a-4b64-8464-bfc835a70db0,2026-08-07 23:51:33+00:00,user_0004,Marketing,admin,slack,/api/v1/login,POST,401,192.168.10.227,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,658b18a3-ca6,4033,23,1,-0.10773700542050643,3.1443815056766766,0.0,0.0,3.14622667898842
0634d5bf-6c83-4bdf-8c1a-adcf4287ded7,2026-08-07 23:55:14+00:00,user_0036,HR,intern,docker,/api/v1/import,POST,401,211.249.40.122,DE,New York,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,e6937e50-f0d,124,23,1,-0.10884354693486524,3.1443815056766766,2.0,0.0,5.146264764915834
49070b33-2d1a-4210-aeeb-e3b5fa263421,2026-08-08 00:38:44+00:00,user_0016,IT,admin,gmail,/api/v1/reports,GET,401,192.168.6.109,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,df5d8089-9a9,2870,0,1,-0.10806622204399051,3.1443815056766766,0.0,1.5,4.6462379696374505
8b2c7d9d-c3ee-4fa9-9b3f-e91b8d1d78fb,2026-08-08 00:55:08+00:00,user_0021,IT,manager,sap,/api/v1/admin/audit,PUT,403,24.250.61.88,AE,Mumbai,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,a11e8a64-559,3238,0,1,-0.10796205031790097,3.1443815056766766,2.0,1.5,6.646234393294684
a5d3525b-446a-47f5-8a63-cd8b5fb8b907,2026-08-08 01:18:09+00:00,user_0049,Sales,employee,admin,/api/v1/settings,DELETE,401,192.168.8.146,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,e6167915-403,3948,1,1,-0.10776106682463037,3.1443815056766766,0.0,1.5,4.6462275030208335
f46a7084-3313-467e-99c6-9a7fbc926eed,2026-08-08 01:58:58+00:00,user_0046,Marketing,admin,slack,/api/v1/settings,DELETE,401,192.168.1.238,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,dcaf4706-345,4082,1,1,-0.10772313472871733,3.1443815056766766,0.0,1.5,4.646226204041487
9b94ac17-84f5-48a5-9f61-f3d4c4c37ce6,2026-08-08 03:10:42+00:00,user_0006,Engineering,admin,login,/api/v1/login,POST,401,32.15.23.129,KZ,Dubai,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,d9380566-b56,2646,3,1,-0.10812963092074068,3.1443815056766766,2.0,1.5,6.6462401482284506
f48bff8f-0d19-4b54-b63c-9e13164ba991,2026-08-08 03:20:56+00:00,user_0050,HR,employee,login,/api/v1/login,POST,403,50.219.123.151,DE,New York,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,fa1e1656-835,3355,3,1,-0.10792893050281271,3.1443815056766766,2.0,1.5,6.646233256972694
aaadfc6c-8613-452f-b560-02bea1c80f55,2026-08-08 03:29:50+00:00,user_0005,Finance,admin,login,/api/v1/login,GET,403,53.242.85.241,IN,Beijing,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,9d4035b8-98d,4128,3,1,-0.10771011326295614,3.1443815056766766,2.0,1.5,6.646225758228523
6d7ff013-e6ab-412f-a004-b97adfeefc13,2026-08-08 03:31:30+00:00,user_0045,HR,admin,health,/api/v1/admin/audit,DELETE,401,192.168.4.33,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,dac5aea5-0b9,3294,3,1,-0.10794619809871343,3.1443815056766766,0.0,1.5,4.646233849370623
294612ad-0435-4201-bd2a-2e8318ec8366,2026-08-08 04:15:45+00:00,user_0018,IT,admin,zoom,/api/v1/admin/users,DELETE,403,13.165.122.58,GB,Istanbul,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,db7299c8-d91,2999,4,1,-0.10802970532479064,3.1443815056766766,2.0,1.5,6.646236715581662
4c88fa86-a25d-4449-bdd0-85ef0daaeccf,2026-08-08 04:17:03+00:00,user_0005,Finance,admin,slack,/api/v1/health,PUT,401,192.168.6.42,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,d0c59033-827,283,4,1,-0.10879853795538634,3.1443815056766766,0.0,1.5,4.646263208172952
6010ed90-e46a-4b6e-977b-9ba67a3df1f9,2026-08-08 04:33:31+00:00,user_0016,IT,admin,gmail,/api/v1/health,POST,401,192.168.6.109,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,02aa3a64-643,1279,4,1,-0.10851659491412223,3.1443815056766766,0.0,1.5,4.646253471132496
9b365d14-240b-4c2e-b21e-6eba7b252a09,2026-08-08 04:56:05+00:00,user_0033,Engineering,intern,gmail,/api/v1/reports,PUT,401,192.168.5.142,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,b9980578-bb4,1255,4,1,-0.10852338872234546,3.1443815056766766,0.0,1.5,4.646253705463262
636882dd-6f22-4568-9eb1-eba4854f906c,2026-08-08 06:20:42+00:00,user_0011,Finance,manager,login,/api/v1/login,DELETE,403,199.154.182.222,AE,Mumbai,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,9025d9d0-8f9,1847,6,1,-0.10835580811950575,3.1443815056766766,2.0,0.0,5.146247929581322
f07ce0bb-8488-4cf0-b3d8-c01584a6f032,2026-08-08 06:45:15+00:00,user_0015,Finance,admin,login,/api/v1/login,PUT,403,27.182.52.173,AE,Mumbai,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,5f917677-4c7,2429,6,1,-0.1081910582700924,3.1443815056766766,2.0,0.0,5.146242259955696
cbe8859b-c8d4-46db-87e7-7d9bba569abf,2026-08-08 22:18:06+00:00,user_0042,Sales,employee,login,/api/v1/login,GET,401,10.178.96.169,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,abb2c8ed-c16,796,22,1,-0.10865332030461476,3.1443815056766766,2.0,0.0,5.146258189858986
db82fdb3-7d49-4001-8705-6d7d9984da29,2026-08-08 22:31:56+00:00,user_0047,IT,employee,health,/api/v1/export,PUT,403,192.168.10.201,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,7ab72833-b51,1367,22,1,-0.10849168428397038,3.1443815056766766,0.0,0.0,3.1462526120450494
52af42f0-c5b4-4c50-a6aa-28a2ea60655c,2026-08-09 00:10:02+00:00,user_0003,Finance,manager,login,/api/v1/login,GET,403,168.102.196.98,AE,Mumbai,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,ae8daba1-99f,2442,0,1,-0.10818737829063814,3.1443815056766766,2.0,1.5,6.646242133412958
13698ddb-195c-4bd1-ae30-d67c9aa7ac85,2026-08-09 00:12:44+00:00,user_0016,IT,admin,files/download,/api/v1/files/download,POST,200,192.168.1.173,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,b38d0e97-14c,43908742,0,0,12.320603538028811,-0.317953608151654,0.0,1.5,13.824705515273974
6f37beb0-eefd-453b-9943-6b6d065c4ca3,2026-08-09 00:44:26+00:00,user_0027,Engineering,admin,admin,/api/v1/settings,GET,401,192.168.10.192,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,49301682-38d,1894,0,1,-0.10834250357840193,3.1443815056766766,0.0,1.5,4.646247471405127
c1e9c2db-9757-4d16-820e-62e9b145dd09,2026-08-09 01:02:43+00:00,user_0046,Marketing,admin,health,/api/v1/notifications,POST,401,192.168.2.149,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,4948e0d0-5c0,3488,1,1,-0.10789128148224231,3.1443815056766766,0.0,1.5,4.646231965679169
2d58d378-1f5b-4d19-8ccb-4914ba583c78,2026-08-09 01:24:39+00:00,user_0023,Finance,manager,files/download,/api/v1/files/download,POST,401,192.168.4.95,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,67839ac8-819,25028514,1,1,6.97607652790862,3.1443815056766766,0.0,1.5,9.151978749087004
f3088ef8-b435-4658-b2cc-4ce44fa2a408,2026-08-09 01:52:30+00:00,user_0016,IT,admin,search,/api/v1/payroll,POST,403,192.168.6.109,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,8d2a3594-1e2,1474,1,1,-0.10846139522230848,3.1443815056766766,0.0,1.5,4.646251567738202
ebeb1761-1728-4f4d-ba7b-c72300d64380,2026-08-09 03:31:56+00:00,user_0024,HR,employee,outlook,/api/v1/files/upload,GET,401,106.127.138.94,IN,Beijing,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,278994bb-3fa,4213,3,1,-0.10768605185883219,3.1443815056766766,2.0,1.5,6.64622493458533
e5316873-7109-4836-80b7-3f994992c9b7,2026-08-09 04:15:54+00:00,user_0003,Finance,manager,vscode,/api/v1/notifications,DELETE,403,137.241.118.201,GB,Istanbul,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,987095ba-09a,3836,4,1,-0.10779277126300545,3.1443815056766766,2.0,1.5,6.646228589085364
bbe7249e-a4d9-4d49-87ee-135441818480,2026-08-09 04:24:43+00:00,user_0035,IT,employee,login,/api/v1/login,PUT,403,10.43.153.213,RU,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,c2fd42d4-f32,4883,4,1,-0.10749639137926698,3.1443815056766766,2.0,1.5,6.646218448773239
e1bedbb7-4710-40d2-be42-578cab6f6bd4,2026-08-09 04:24:56+00:00,user_0015,Finance,admin,slack,/api/v1/notifications,PUT,200,168.33.206.176,AE,Mumbai,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,36327ae0-96c,4043,4,0,-0.10773417466708007,-0.317953608151654,2.0,1.5,3.83570991842341
46910c5a-e508-4773-8eb7-e3d1c6ac0e20,2026-08-09 05:08:16+00:00,user_0038,Sales,intern,files/download,/api/v1/files/download,PUT,401,192.168.8.116,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,578a4a12-b4c,34376511,5,1,9.62226398163124,3.1443815056766766,0.0,1.5,11.622998527385027
1da5c707-02d6-4e8a-a62f-4a60d824c109,2026-08-09 06:01:09+00:00,user_0014,Finance,admin,jira,/api/v1/payroll,DELETE,401,90.87.192.202,IN,Beijing,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,04f3070f-020,242,6,1,-0.10881014404443436,3.1443815056766766,2.0,0.0,5.146263609535682
79e6714f-dbea-4fa1-8479-c13721c624d1,2026-08-09 06:22:47+00:00,user_0006,Engineering,admin,login,/api/v1/login,DELETE,401,184.14.109.233,GB,Istanbul,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,29565025-241,2763,6,1,-0.10809651110565242,3.1443815056766766,2.0,0.0,5.146239010144452
